cue/word,response/neighbor,similarity,P(r|c)
alcohol,drink,0.6287000775337219,0.07665505226480836
alcohol,booze,0.6564056277275085,0.08362369337979095
headphones,earplugs,0.6210939288139343,0.0035587188612099642
headphones,headsets,0.6999390125274658,0.0035587188612099642
offensive,defensive,0.6814679503440857,0.03169014084507042
poem,verse,0.645624041557312,0.034722222222222224
poem,poet,0.6575188636779785,0.020833333333333332
grandparent,grandma,0.6061887145042419,0.043478260869565216
grandparent,grandmother,0.6228188276290894,0.014492753623188406
grandparent,grandchild,0.6316032409667969,0.007246376811594203
job,jobs,0.6262937784194946,0.0034965034965034965
match,game,0.648574948310852,0.05964912280701754
guy,bloke,0.6258314251899719,0.018867924528301886
entity,corporation,0.6051555871963501,0.003787878787878788
unity,togetherness,0.6029327511787415,0.041666666666666664
lighting,lights,0.6724640130996704,0.007220216606498195
lighting,illumination,0.685308575630188,0.018050541516245487
missing,disappeared,0.6045493483543396,0.0035714285714285713
voter,ballot,0.6192191243171692,0.04395604395604396
painter,illustrator,0.6524579524993896,0.0038022813688212928
painter,paintings,0.6836119294166565,0.0038022813688212928
painter,watercolors,0.6871532797813416,0.0038022813688212928
rifle,firearm,0.614039957523346,0.01098901098901099
rifle,shotgun,0.6663692593574524,0.01098901098901099
rifle,gun,0.6975928544998169,0.26373626373626374
aid,assistance,0.6973625421524048,0.025735294117647058
chew,chomp,0.6263195872306824,0.014035087719298246
shelter,refuge,0.6394266486167908,0.0071174377224199285
related,associated,0.6445443630218506,0.025547445255474453
elephant,hippo,0.603914737701416,0.0034129692832764505
elephant,pachyderm,0.6761021018028259,0.013651877133105802
elephant,rhino,0.6780352592468262,0.0034129692832764505
pitcher,mound,0.6367170810699463,0.010676156583629894
preparation,prepare,0.6797091364860535,0.022641509433962263
cigarette,cigar,0.6175424456596375,0.031578947368421054
cigarette,tobacco,0.6918033957481384,0.02456140350877193
badly,poorly,0.6309642195701599,0.125
wealthy,affluent,0.6937845945358276,0.007352941176470588
tourist,visitor,0.6014339327812195,0.05319148936170213
learn,discover,0.6056274771690369,0.0035714285714285713
learn,learning,0.6365274786949158,0.0035714285714285713
learn,teach,0.6698537468910217,0.12857142857142856
evaluation,review,0.6035541892051697,0.025362318840579712
evaluation,examination,0.6038945913314819,0.0036231884057971015
evaluation,assessment,0.6802551746368408,0.04710144927536232
retirement,pension,0.6300544142723083,0.038314176245210725
discussion,conversation,0.6746117472648621,0.07317073170731707
overlook,ignore,0.6545264720916748,0.04428044280442804
after,later,0.6396631598472595,0.12811387900355872
after,following,0.6543858051300049,0.03914590747330961
oil,crude,0.6720212697982788,0.017921146953405017
cheese,sausage,0.6208552122116089,0.003472222222222222
cheese,brie,0.6395206451416016,0.024305555555555556
use,used,0.6357083320617676,0.004098360655737705
use,utilize,0.6513743996620178,0.045081967213114756
telescope,astronomers,0.6332862377166748,0.003472222222222222
relationship,partnership,0.6067222952842712,0.010452961672473868
relationship,friendship,0.6711819171905518,0.024390243902439025
habitat,wildlife,0.6489399075508118,0.007168458781362007
testimony,testify,0.6427743434906006,0.0036231884057971015
jar,jug,0.6613086462020874,0.007142857142857143
terrible,ghastly,0.6020576357841492,0.007142857142857143
terrible,bad,0.6828612089157104,0.12857142857142856
terrible,horrific,0.6830834746360779,0.010714285714285714
shrimp,shellfish,0.6196610331535339,0.010752688172043012
shrimp,fish,0.6817993521690369,0.053763440860215055
shrimp,prawn,0.6858804225921631,0.035842293906810034
shrimp,lobster,0.6954566836357117,0.017921146953405017
accounting,bookkeeping,0.6002781987190247,0.01444043321299639
flying,flew,0.6717677116394043,0.0035211267605633804
flying,fly,0.6795353889465332,0.0035211267605633804
elegant,classy,0.6190868020057678,0.03169014084507042
elegant,graceful,0.6549974679946899,0.017605633802816902
elegant,exquisite,0.6615080237388611,0.0035211267605633804
factory,manufacturing,0.6221225261688232,0.018518518518518517
factory,plant,0.6708795428276062,0.014814814814814815
adjust,adapt,0.69330894947052,0.04119850187265917
instinct,intuition,0.6701095700263977,0.025547445255474453
clearly,plainly,0.6730614304542542,0.011764705882352941
tobacco,smoking,0.6050036549568176,0.027777777777777776
tobacco,cigarettes,0.6635957956314087,0.03819444444444445
tobacco,cigarette,0.6918033957481384,0.1111111111111111
warmth,warm,0.6418775916099548,0.010416666666666666
cholesterol,diabetes,0.6176098585128784,0.0037593984962406013
discrimination,prejudice,0.6066389083862305,0.052830188679245285
enough,sufficient,0.6044310331344604,0.07758620689655173
parish,diocese,0.6414085626602173,0.004
parish,parishioners,0.6574365496635437,0.004
parish,church,0.6772528290748596,0.276
fashion,catwalk,0.6075851321220398,0.0035087719298245615
fashion,couture,0.6842845678329468,0.0035087719298245615
cute,cuddly,0.6024070978164673,0.038869257950530034
cute,sexy,0.6336135864257812,0.007067137809187279
cute,funny,0.6397519707679749,0.01060070671378092
childhood,adolescence,0.6183983087539673,0.0035335689045936395
grasp,comprehend,0.634307324886322,0.0036231884057971015
medication,dosage,0.6004481911659241,0.003484320557491289
medication,drugs,0.6076755523681641,0.06968641114982578
medication,prescription,0.6345270276069641,0.0313588850174216
medication,pills,0.688224732875824,0.10452961672473868
bless,pray,0.6220223903656006,0.017857142857142856
enthusiasm,optimism,0.6526659727096558,0.0036101083032490976
enthusiasm,passion,0.6724875569343567,0.02527075812274368
vertical,horizontal,0.6760917901992798,0.17073170731707318
autonomy,independence,0.6086785197257996,0.14583333333333334
math,arithmetic,0.6122839450836182,0.025547445255474453
chaos,chaotic,0.6347785592079163,0.0036496350364963502
tell,say,0.6163529753684998,0.058823529411764705
fabric,cloth,0.609433114528656,0.1443661971830986
chest,buttocks,0.6023373603820801,0.003472222222222222
chest,torso,0.6326895952224731,0.027777777777777776
temple,pagoda,0.6040083765983582,0.003472222222222222
temple,shrine,0.6336427330970764,0.017361111111111112
dining,cuisine,0.6004680395126343,0.003484320557491289
him,his,0.6243088841438293,0.05017921146953405
him,them,0.6355240345001221,0.025089605734767026
him,he,0.6681135892868042,0.10752688172043011
contrast,comparison,0.6562356948852539,0.0076045627376425855
fly,flies,0.6233823895454407,0.0035335689045936395
bacteria,fungi,0.6562610864639282,0.0034482758620689655
bacteria,germ,0.658637285232544,0.06551724137931035
bacteria,fungus,0.6642336845397949,0.0034482758620689655
bacteria,spores,0.6755752563476562,0.0034482758620689655
bacteria,organism,0.6758729219436646,0.010344827586206896
jury,judge,0.622229814529419,0.15602836879432624
sidewalk,driveway,0.6398457884788513,0.003663003663003663
sidewalk,street,0.6968412399291992,0.05128205128205128
sidewalk,pavement,0.6974918246269226,0.10622710622710622
sustain,maintain,0.6152461767196655,0.0962962962962963
military,navy,0.6016891598701477,0.03558718861209965
military,soldiers,0.6040846705436707,0.017793594306049824
military,army,0.6824313402175903,0.1103202846975089
traffic,congestion,0.6192521452903748,0.02422145328719723
scent,odor,0.606216549873352,0.07665505226480836
scent,perfume,0.6075353026390076,0.12195121951219512
scent,fragrance,0.631273627281189,0.024390243902439025
scent,smell,0.6818752288818359,0.21602787456445993
scent,aroma,0.6865872144699097,0.04878048780487805
yeah,dude,0.6033434271812439,0.0036363636363636364
yeah,definitely,0.6121593713760376,0.0036363636363636364
yeah,um,0.6152622103691101,0.0036363636363636364
yeah,ya,0.6170332431793213,0.007272727272727273
yeah,yes,0.6455683708190918,0.1709090909090909
yeah,oh,0.6468695402145386,0.02181818181818182
yeah,ok,0.6507832407951355,0.01090909090909091
yeah,alright,0.6535812020301819,0.014545454545454545
yeah,okay,0.6638473272323608,0.09818181818181818
convinced,convince,0.6073750257492065,0.011764705882352941
convinced,believe,0.6168118119239807,0.03529411764705882
convinced,persuaded,0.6297329068183899,0.047058823529411764
convinced,confident,0.6328672170639038,0.011764705882352941
convinced,adamant,0.6423172950744629,0.00784313725490196
convinced,unconvinced,0.6786248683929443,0.00392156862745098
smell,scent,0.6818752288818359,0.010344827586206896
cemetery,gravestones,0.6132926940917969,0.0035460992907801418
cemetery,headstone,0.616607129573822,0.028368794326241134
cemetery,headstones,0.6177231073379517,0.0035460992907801418
cemetery,graveyard,0.6424806118011475,0.0673758865248227
cemetery,burial,0.6622293591499329,0.031914893617021274
effort,attempt,0.6435876488685608,0.028455284552845527
understand,recognize,0.6147436499595642,0.0036231884057971015
understand,understood,0.6475869417190552,0.007246376811594203
understand,realize,0.6994215846061707,0.007246376811594203
puzzle,jigsaw,0.6408051252365112,0.0989010989010989
spine,vertebrae,0.6082331538200378,0.045454545454545456
mutter,mumble,0.6699568033218384,0.13636363636363635
negotiation,negotiate,0.6341554522514343,0.02197802197802198
psychology,anthropology,0.6470365524291992,0.007326007326007326
rarely,never,0.6195002794265747,0.12552301255230125
rarely,sometimes,0.6195226311683655,0.07112970711297072
rarely,occasionally,0.6727935075759888,0.04602510460251046
rarely,usually,0.6833119988441467,0.0041841004184100415
soup,chili,0.6054505705833435,0.006968641114982578
soup,stew,0.623123049736023,0.013937282229965157
soup,casserole,0.6252881288528442,0.003484320557491289
soup,pasta,0.630660891532898,0.003484320557491289
soup,broth,0.6510769128799438,0.024390243902439025
soup,salad,0.6727866530418396,0.003484320557491289
soup,noodles,0.6774912476539612,0.003484320557491289
requirement,required,0.6001635789871216,0.012195121951219513
multiple,multitude,0.6242175102233887,0.0036363636363636364
multiple,various,0.6298419833183289,0.007272727272727273
multiple,numerous,0.660829484462738,0.01090909090909091
sphere,realm,0.6121940612792969,0.003424657534246575
design,architecture,0.6261316537857056,0.0425531914893617
cousin,friend,0.6713201403617859,0.0449438202247191
cousin,father,0.6991115808486938,0.003745318352059925
internal,external,0.6122713685035706,0.08992805755395683
presidential,election,0.604389488697052,0.051470588235294115
sufficient,necessary,0.6034521460533142,0.024489795918367346
sufficient,enough,0.6044310331344604,0.3142857142857143
cloth,fabric,0.609433114528656,0.10752688172043011
cloth,muslin,0.6144142746925354,0.0035842293906810036
cloth,linen,0.6174253821372986,0.014336917562724014
skilled,talented,0.6509028673171997,0.08602150537634409
galaxy,cosmos,0.6219425201416016,0.011857707509881422
galaxy,planet,0.6338509917259216,0.019762845849802372
galaxy,universe,0.6850187182426453,0.09090909090909091
eating,munching,0.6205053925514221,0.0035335689045936395
eating,ate,0.6626396179199219,0.0035335689045936395
eating,snacking,0.6722949743270874,0.0035335689045936395
unexpected,unanticipated,0.6618053913116455,0.007874015748031496
unexpected,unforeseen,0.6728395223617554,0.003937007874015748
wall,fence,0.621868908405304,0.03180212014134275
mill,sawmill,0.6850572228431702,0.0036231884057971015
custom,bespoke,0.6213368773460388,0.011320754716981131
cop,narc,0.6102040410041809,0.0035971223021582736
cop,policeman,0.6574563980102539,0.02877697841726619
sail,voyage,0.6370702385902405,0.003436426116838488
sail,sails,0.6895255446434021,0.003436426116838488
fence,wall,0.621868908405304,0.031914893617021274
fence,fencing,0.6952861547470093,0.0035460992907801418
confusion,misunderstanding,0.6296188235282898,0.012
maximum,minimum,0.6927940845489502,0.13120567375886524
bus,train,0.6067740321159363,0.03180212014134275
bus,taxi,0.6101229190826416,0.014134275618374558
bus,trolley,0.6229304075241089,0.007067137809187279
spoon,ladle,0.6539714336395264,0.024822695035460994
director,manager,0.6663657426834106,0.010752688172043012
director,executive,0.6964301466941833,0.0035842293906810036
correct,incorrect,0.6465644836425781,0.028368794326241134
spending,overspending,0.6023601293563843,0.0036101083032490976
shut,closed,0.62428218126297,0.055350553505535055
girl,girls,0.615474283695221,0.006896551724137931
girl,daughter,0.6489865183830261,0.0034482758620689655
doll,toy,0.6188483238220215,0.10108303249097472
doll,mannequin,0.624043345451355,0.010830324909747292
fraud,scam,0.625635027885437,0.028469750889679714
similar,dissimilar,0.6097442507743835,0.003663003663003663
similar,identical,0.6103243231773376,0.02564102564102564
treaty,pact,0.628573477268219,0.01845018450184502
treaty,accord,0.6549826860427856,0.0036900369003690036
education,vocational,0.6106791496276855,0.0034482758620689655
man,boy,0.6824870705604553,0.03597122302158273
predict,prognosticate,0.6005336046218872,0.0036101083032490976
finding,discovering,0.6176670789718628,0.028
bishop,clergy,0.6300926804542542,0.010273972602739725
bishop,pope,0.6338822245597839,0.05821917808219178
bishop,cardinal,0.6386886835098267,0.023972602739726026
bishop,bishopric,0.6447579264640808,0.00684931506849315
bishop,prelate,0.6896559596061707,0.00684931506849315
bishop,episcopal,0.6973342299461365,0.00684931506849315
psychological,mental,0.6324292421340942,0.0959409594095941
diminish,weaken,0.6373385190963745,0.011450381679389313
diminish,lessen,0.6998440623283386,0.11068702290076336
uncover,expose,0.6002135276794434,0.019305019305019305
fewer,less,0.6175606846809387,0.34439834024896265
hope,hopeful,0.6804322004318237,0.0035335689045936395
cook,bake,0.6128633618354797,0.05474452554744526
guitar,strum,0.6160169839859009,0.017482517482517484
guitar,sitar,0.6204795241355896,0.006993006993006993
guitar,strumming,0.6327028870582581,0.0034965034965034965
guitar,violin,0.6620920300483704,0.006993006993006993
guitar,ukulele,0.688967764377594,0.013986013986013986
quantity,amount,0.6089745759963989,0.2222222222222222
stuff,crap,0.6315929889678955,0.026415094339622643
stuff,things,0.6461616158485413,0.16981132075471697
will,may,0.627118706703186,0.003787878787878788
will,must,0.638272762298584,0.003787878787878788
will,should,0.6727123856544495,0.003787878787878788
will,can,0.6850050687789917,0.026515151515151516
surprising,surprise,0.6745033264160156,0.01893939393939394
surprising,shocking,0.6891365051269531,0.07575757575757576
dear,dearest,0.6255167722702026,0.0035971223021582736
precise,accurate,0.6374819278717041,0.12087912087912088
precise,exact,0.6447177529335022,0.17582417582417584
online,web,0.6318838000297546,0.08480565371024736
online,internet,0.6505477428436279,0.20848056537102475
coat,jacket,0.649294912815094,0.14285714285714285
expensive,inexpensive,0.6055521368980408,0.0035460992907801418
significant,major,0.619140088558197,0.007194244604316547
worried,anxious,0.622000515460968,0.11379310344827587
worried,worries,0.6348340511322021,0.0034482758620689655
worried,afraid,0.6493648290634155,0.017241379310344827
worried,scared,0.6645272374153137,0.06551724137931035
worried,fretting,0.6697005033493042,0.013793103448275862
worried,alarmed,0.6727890968322754,0.0034482758620689655
worried,apprehensive,0.6918711066246033,0.006896551724137931
brain,neuron,0.6158171892166138,0.014336917562724014
brain,neurological,0.6336568593978882,0.0035842293906810036
brain,neurons,0.6375632882118225,0.007168458781362007
brain,cortex,0.6564252376556396,0.007168458781362007
brain,cerebellum,0.698017418384552,0.0035842293906810036
walk,stroll,0.6208134293556213,0.04964539007092199
appeal,appealing,0.610630989074707,0.003816793893129771
occasionally,sporadically,0.6139914989471436,0.0049504950495049506
occasionally,seldom,0.6176190972328186,0.0297029702970297
occasionally,often,0.6667239665985107,0.039603960396039604
occasionally,rarely,0.6727935075759888,0.06435643564356436
key,critical,0.6210912466049194,0.0034482758620689655
key,vital,0.6332908272743225,0.006896551724137931
unknown,undetermined,0.6591975688934326,0.0078125
fade,vanish,0.6219789981842041,0.0037313432835820895
fade,disappear,0.6304038763046265,0.06343283582089553
firm,company,0.6224361062049866,0.05263157894736842
spring,autumn,0.6658838987350464,0.024390243902439025
spring,winter,0.6890672445297241,0.03832752613240418
perfect,ideal,0.6970140337944031,0.043137254901960784
unite,united,0.6936107277870178,0.007352941176470588
friendship,relationship,0.6711819171905518,0.022304832713754646
hidden,hide,0.621992290019989,0.04044117647058824
hidden,hid,0.6433534622192383,0.003676470588235294
hidden,hiding,0.6687003970146179,0.003676470588235294
wet,slippery,0.6179684400558472,0.0136986301369863
wet,soggy,0.6503817439079285,0.0136986301369863
wet,damp,0.6679028272628784,0.03767123287671233
wet,dry,0.6768954396247864,0.08561643835616438
aircraft,airfield,0.6026049852371216,0.0034602076124567475
aircraft,aviation,0.6135515570640564,0.0034602076124567475
aircraft,helicopter,0.639828085899353,0.03806228373702422
aircraft,airbus,0.6736795902252197,0.006920415224913495
device,gadget,0.6024550199508667,0.05673758865248227
device,gizmo,0.6257234215736389,0.0035460992907801418
resume,recommence,0.6056444644927979,0.004032258064516129
rim,hoop,0.6132187247276306,0.011194029850746268
bring,brings,0.6204231381416321,0.00392156862745098
bring,come,0.6255675554275513,0.011764705882352941
bring,brought,0.6675760746002197,0.050980392156862744
bring,bringing,0.6990610957145691,0.00392156862745098
deal,pact,0.638054370880127,0.00749063670411985
deal,agreement,0.6763165593147278,0.04868913857677903
improve,strengthen,0.6807721257209778,0.004016064257028112
treat,treated,0.6739226579666138,0.003676470588235294
alien,intergalactic,0.601012647151947,0.0037313432835820895
alien,extraterrestrial,0.6394339203834534,0.029850746268656716
warn,warning,0.6658854484558105,0.007380073800738007
capable,incapable,0.6866545677185059,0.022988505747126436
candy,chocolate,0.6375688910484314,0.06338028169014084
candy,sweets,0.6814279556274414,0.017605633802816902
fighting,battle,0.6791775822639465,0.010676156583629894
fighting,battling,0.6976853013038635,0.0035587188612099642
press,media,0.6013203263282776,0.02120141342756184
belly,tummy,0.6302762627601624,0.07560137457044673
region,country,0.6015146374702454,0.08029197080291971
virus,flu,0.6381509900093079,0.0726643598615917
virus,influenza,0.6615055203437805,0.010380622837370242
virus,infection,0.6692144274711609,0.03460207612456748
wheelchair,paraplegic,0.6199077367782593,0.01090909090909091
wheelchair,walker,0.6710568070411682,0.0036363636363636364
them,me,0.6003025770187378,0.003663003663003663
them,him,0.6355240345001221,0.014652014652014652
them,they,0.6396680474281311,0.09523809523809523
run,running,0.6062965393066406,0.003663003663003663
production,producing,0.6320029497146606,0.0037313432835820895
production,output,0.6554935574531555,0.014925373134328358
variety,plethora,0.6008419394493103,0.007272727272727273
variety,assortment,0.607585072517395,0.01818181818181818
variety,varied,0.6087577939033508,0.0036363636363636364
variety,array,0.6472898125648499,0.007272727272727273
pasta,cheese,0.601207971572876,0.0136986301369863
pasta,macaroni,0.6082181334495544,0.023972602739726026
pasta,meatballs,0.6121723055839539,0.00684931506849315
pasta,bolognese,0.6179065108299255,0.0136986301369863
pasta,noodles,0.6333554983139038,0.0410958904109589
pasta,salad,0.6427497863769531,0.00684931506849315
pasta,spaghetti,0.6603321433067322,0.1506849315068493
pasta,linguine,0.6675649285316467,0.0136986301369863
pasta,fettuccine,0.6732334494590759,0.00684931506849315
powerful,potent,0.649556040763855,0.014234875444839857
weaken,diminish,0.6373385190963745,0.024896265560165973
weaken,strengthen,0.6574497222900391,0.04979253112033195
criteria,parameters,0.6060935854911804,0.008438818565400843
criteria,requirements,0.6289913058280945,0.05063291139240506
easily,quickly,0.6480254530906677,0.03125
easily,readily,0.6521767973899841,0.022321428571428572
decade,century,0.6030654311180115,0.04580152671755725
room,hallway,0.6086893081665039,0.0035842293906810036
desire,wanting,0.6014825701713562,0.007142857142857143
pure,unadulterated,0.6159523129463196,0.006993006993006993
somewhat,mildly,0.6233906149864197,0.004694835680751174
somewhat,slightly,0.6954894065856934,0.03755868544600939
assistance,aid,0.6973625421524048,0.08949416342412451
just,so,0.6183598041534424,0.014705882352941176
just,really,0.6747440099716187,0.003676470588235294
quarterback,fullback,0.6225662231445312,0.012345679012345678
quarterback,halfback,0.6239120364189148,0.012345679012345678
quarterback,linebacker,0.6792876124382019,0.00411522633744856
policeman,cop,0.6574563980102539,0.10071942446043165
policeman,constable,0.675649881362915,0.0035971223021582736
rail,trains,0.6210298538208008,0.003472222222222222
rail,railways,0.6433514356613159,0.003472222222222222
rail,railroad,0.6613034009933472,0.003472222222222222
tragic,sad,0.6112790107727051,0.18339100346020762
tragic,heartbreaking,0.6211909055709839,0.006920415224913495
tragic,horrific,0.6580843925476074,0.006920415224913495
testify,testimony,0.6427743434906006,0.007380073800738007
sodium,potassium,0.6042672395706177,0.03636363636363636
obvious,evident,0.6228662133216858,0.023529411764705882
associated,related,0.6445443630218506,0.06779661016949153
wolf,coyote,0.6286032795906067,0.0176678445229682
analyst,strategist,0.6420379877090454,0.0040650406504065045
fascinating,enthralling,0.6065764427185059,0.010869565217391304
fascinating,engrossing,0.6126049160957336,0.007246376811594203
fascinating,riveting,0.6324824690818787,0.0036231884057971015
fascinating,captivating,0.6459898352622986,0.010869565217391304
northern,south,0.6406752467155457,0.006993006993006993
northern,north,0.6483152508735657,0.01048951048951049
senior,junior,0.6645119786262512,0.0599250936329588
drug,narcotic,0.6070550680160522,0.0034965034965034965
drug,heroin,0.6076128482818604,0.03496503496503497
drug,cocaine,0.6090095043182373,0.03146853146853147
drug,narcotics,0.6429659128189087,0.0034965034965034965
upstairs,room,0.6226499676704407,0.007547169811320755
upstairs,hallway,0.6539925336837769,0.0037735849056603774
glove,mitt,0.694754958152771,0.014388489208633094
though,nonetheless,0.6016310453414917,0.0044444444444444444
obviously,yeah,0.6124941110610962,0.0043859649122807015
obviously,very,0.6297023892402649,0.0043859649122807015
junior,senior,0.6645119786262512,0.20306513409961685
competition,competitors,0.6093689203262329,0.0035971223021582736
explode,detonate,0.6142198443412781,0.010869565217391304
participant,attendee,0.6434496641159058,0.0037735849056603774
tournament,finals,0.6135464310646057,0.0035460992907801418
tournament,championship,0.6655316352844238,0.0035460992907801418
yellow,blue,0.6376120448112488,0.03676470588235294
yellow,orange,0.6421886086463928,0.03676470588235294
ambition,desire,0.6387479901313782,0.036101083032490974
ambition,aspiration,0.6743363738059998,0.0036101083032490976
cocaine,drug,0.6090095043182373,0.18861209964412812
cocaine,meth,0.6207681894302368,0.0035587188612099642
cocaine,drugs,0.621523380279541,0.06761565836298933
cocaine,marijuana,0.6655946969985962,0.0035587188612099642
reverse,reversing,0.6072195172309875,0.003861003861003861
onion,shallot,0.6360492706298828,0.010452961672473868
onion,garlic,0.6516685485839844,0.03832752613240418
onion,tomato,0.6740140318870544,0.006968641114982578
onion,potato,0.677409827709198,0.006968641114982578
choose,decide,0.6101884841918945,0.031914893617021274
choose,choice,0.660414457321167,0.09219858156028368
choose,select,0.6980588436126709,0.1524822695035461
dress,wardrobe,0.6036357283592224,0.007246376811594203
dress,wear,0.6105327010154724,0.018115942028985508
dress,skirt,0.6281508803367615,0.07246376811594203
dress,blouse,0.6504846215248108,0.0036231884057971015
garbage,waste,0.6332038044929504,0.03676470588235294
garbage,rubbish,0.6797531247138977,0.058823529411764705
ridiculous,crazy,0.649609386920929,0.06666666666666667
ridiculous,insane,0.6696668863296509,0.025925925925925925
ridiculous,outlandish,0.6808870434761047,0.022222222222222223
ridiculous,idiotic,0.6937031745910645,0.014814814814814815
swimming,paddling,0.6300436854362488,0.003663003663003663
swimming,swam,0.6866267323493958,0.003663003663003663
research,study,0.6238201856613159,0.1510791366906475
dependent,rely,0.6283854842185974,0.015037593984962405
dependent,depends,0.6818914413452148,0.0037593984962406013
gesture,gestures,0.6718261241912842,0.003676470588235294
tiny,minuscule,0.6409499049186707,0.05714285714285714
tiny,teeny,0.6435034275054932,0.007142857142857143
priest,clergy,0.6165410876274109,0.014336917562724014
priest,vicar,0.6449811458587646,0.02867383512544803
priest,nun,0.6990758180618286,0.007168458781362007
legislature,parliament,0.6062179803848267,0.02181818181818182
legislature,senate,0.637714147567749,0.02181818181818182
bronze,medal,0.6268219947814941,0.08417508417508418
casino,poker,0.6038437485694885,0.02181818181818182
innovative,inventive,0.6129379272460938,0.033707865168539325
innovative,innovation,0.6423699855804443,0.003745318352059925
buyer,seller,0.6062440276145935,0.1672473867595819
buyer,bidder,0.6299597024917603,0.003484320557491289
recession,economy,0.6335979104042053,0.1079136690647482
company,firm,0.6224361062049866,0.021352313167259787
negotiate,negotiation,0.6341554522514343,0.003816793893129771
scary,horrifying,0.6407543420791626,0.0035335689045936395
scary,unnerving,0.6558117866516113,0.0035335689045936395
scary,weird,0.6791125535964966,0.007067137809187279
bias,prejudice,0.6091492772102356,0.08679245283018867
establish,develop,0.6508680582046509,0.003861003861003861
interesting,exciting,0.6667856574058533,0.03488372093023256
reject,oppose,0.6194438934326172,0.0078125
reject,accept,0.6692350506782532,0.0234375
jewelry,earrings,0.6151068210601807,0.013793103448275862
jewelry,jewelers,0.6438499093055725,0.0034482758620689655
jewelry,necklaces,0.6773111820220947,0.006896551724137931
reputation,credibility,0.610754132270813,0.0037735849056603774
conclude,conclusion,0.6074278950691223,0.033210332103321034
conclude,concluding,0.6929800510406494,0.0036900369003690036
loud,deafening,0.6294395327568054,0.003703703703703704
