cue/word,response/neighbor,similarity,P(r|c)
drinking,eating,0.40480372309684753,0.013605442176870748
question,problem,0.41668224334716797,0.014336917562724014
sand,rocks,0.4843135178089142,0.006802721088435374
bunch,idiots,0.4810485243797302,0.003676470588235294
table,tablecloth,0.4252192974090576,0.011029411764705883
oxygen,photosynthesis,0.42131975293159485,0.007168458781362007
dance,twirl,0.4999624788761139,0.0036101083032490976
missile,aircraft,0.45669397711753845,0.006968641114982578
chin,neck,0.4237532615661621,0.025362318840579712
romantic,charming,0.4883641302585602,0.003472222222222222
transit,train,0.43408694863319397,0.0706713780918728
friend,ally,0.4332040846347809,0.02877697841726619
wow,oh,0.4912320077419281,0.01509433962264151
excited,exhilarated,0.434723436832428,0.0037313432835820895
queen,lady,0.46167656779289246,0.007042253521126761
attempt,unsuccessful,0.4156254231929779,0.007407407407407408
concept,theme,0.4057694673538208,0.0037313432835820895
humanity,moral,0.4511595368385315,0.003937007874015748
religion,superstition,0.48548582196235657,0.0035842293906810036
dear,cherished,0.46813926100730896,0.017985611510791366
determination,bravery,0.42370522022247314,0.003861003861003861
shooting,gunfire,0.41089901328086853,0.0035714285714285713
quite,seems,0.45480871200561523,0.0040650406504065045
crop,farm,0.43370142579078674,0.07241379310344828
drinking,scotch,0.40473809838294983,0.003401360544217687
widow,bereaved,0.4197881817817688,0.0034482758620689655
cheese,snack,0.4359811842441559,0.003472222222222222
dynamic,powerful,0.47942373156547546,0.020761245674740483
outline,diagram,0.41731685400009155,0.007380073800738007
rich,abundant,0.41886115074157715,0.010638297872340425
driver,crash,0.4418681561946869,0.003745318352059925
poor,pitiable,0.40593627095222473,0.003787878787878788
extensive,lengthy,0.4860146641731262,0.008032128514056224
shortage,scarce,0.45089367032051086,0.007575757575757576
understand,what,0.42617982625961304,0.0036231884057971015
raise,elevate,0.43851438164711,0.03942652329749104
script,films,0.4159122109413147,0.0036231884057971015
guitar,rock,0.40873023867607117,0.027972027972027972
careful,attentive,0.4495290517807007,0.003952569169960474
investigate,determine,0.482271283864975,0.0037593984962406013
singer,vocals,0.4740438759326935,0.0038910505836575876
impress,satisfy,0.4232743978500366,0.00411522633744856
dominate,prevail,0.40696248412132263,0.007168458781362007
tray,table,0.46534568071365356,0.037037037037037035
say,mean,0.43544548749923706,0.0035971223021582736
help,helpful,0.4360947608947754,0.0036101083032490976
statement,speech,0.41350308060646057,0.03409090909090909
interesting,fabulous,0.4217524826526642,0.003875968992248062
district,precinct,0.4745202958583832,0.00749063670411985
drink,wine,0.4273906946182251,0.010676156583629894
rarely,only,0.44829466938972473,0.0041841004184100415
healthy,strong,0.453184574842453,0.017857142857142856
obtain,earn,0.4469253122806549,0.010830324909747292
minority,ethnic,0.4363085925579071,0.028268551236749116
really,right,0.4030817747116089,0.0038910505836575876
ridiculous,foolishness,0.43315359950065613,0.003703703703703704
minimal,minor,0.4815067648887634,0.0037593984962406013
essence,simply,0.41733717918395996,0.0037593984962406013
flexibility,fluidity,0.423971563577652,0.0038461538461538464
education,teach,0.4160242974758148,0.017241379310344827
compel,motivate,0.4521982669830322,0.008438818565400843
portion,amount,0.46335750818252563,0.025454545454545455
tongue,teeth,0.4179370105266571,0.035211267605633804
banana,vegetable,0.4847324788570404,0.003484320557491289
cable,cord,0.4210522770881653,0.025454545454545455
lighting,bulb,0.41625213623046875,0.05776173285198556
darkness,sky,0.40767472982406616,0.007326007326007326
accelerate,decelerate,0.4566993713378906,0.0036101083032490976
highway,traffic,0.4436226785182953,0.02247191011235955
tale,novel,0.47777387499809265,0.010830324909747292
partner,collaborator,0.4339359402656555,0.0035211267605633804
peaceful,quiet,0.4707760512828827,0.11929824561403508
exactly,quite,0.4299120604991913,0.0040650406504065045
epidemic,influenza,0.42564141750335693,0.01171875
legislation,policy,0.4527793824672699,0.003484320557491289
revolution,coup,0.4424923360347748,0.007272727272727273
while,with,0.4030493199825287,0.003968253968253968
inspection,checkup,0.41489726305007935,0.003816793893129771
enthusiasm,success,0.4266572892665863,0.0036101083032490976
queen,throne,0.45448628067970276,0.01056338028169014
trailer,vehicle,0.46794748306274414,0.007168458781362007
dangerous,intimidating,0.4082076847553253,0.0036496350364963502
unknown,unfamiliar,0.4058510363101959,0.0078125
soup,eat,0.44454267621040344,0.017421602787456445
mountain,climber,0.49050065875053406,0.010344827586206896
instrument,trumpet,0.4172939360141754,0.020761245674740483
dignity,rights,0.41479721665382385,0.003787878787878788
politician,liar,0.4027489721775055,0.10218978102189781
monitor,observe,0.4774179458618164,0.04744525547445255
wet,puddles,0.45250868797302246,0.003424657534246575
weird,gothic,0.4039304852485657,0.003703703703703704
cute,puppy,0.4120047688484192,0.053003533568904596
fiber,fabric,0.4146144688129425,0.040145985401459854
tolerance,compassion,0.4228704273700714,0.0038022813688212928
everybody,every,0.46578267216682434,0.0035587188612099642
companion,companionship,0.41076478362083435,0.0035714285714285713
carpet,fabric,0.41568124294281006,0.007220216606498195
economic,global,0.4496433436870575,0.003663003663003663
corruption,bureaucracy,0.45284193754196167,0.0035842293906810036
imply,mention,0.43235623836517334,0.004149377593360996
medicine,doctor,0.4975842237472534,0.18840579710144928
tiny,puny,0.47888049483299255,0.007142857142857143
league,championship,0.4040980041027069,0.0036496350364963502
engineering,mathematics,0.41477975249290466,0.0036496350364963502
life,living,0.41517210006713867,0.0353356890459364
deadly,death,0.4348237216472626,0.02527075812274368
fiction,genre,0.48504552245140076,0.0036496350364963502
animal,raccoon,0.49429646134376526,0.003484320557491289
driveway,walkway,0.4656785726547241,0.003436426116838488
collapse,breakdown,0.4238698482513428,0.0149812734082397
integrate,build,0.4071676731109619,0.0038314176245210726
explain,learn,0.4078015983104706,0.0034965034965034965
airplane,boeing,0.44355371594429016,0.0035087719298245615
hay,barley,0.4893215000629425,0.0035971223021582736
basement,dingy,0.4022981822490692,0.0035587188612099642
corner,angle,0.42132267355918884,0.023622047244094488
belly,fat,0.4050171971321106,0.10996563573883161
rider,stallion,0.4829830229282379,0.0036101083032490976
parade,fireworks,0.4314526915550232,0.0037593984962406013
funny,ridiculous,0.4990614652633667,0.0035460992907801418
exceed,overshoot,0.40703141689300537,0.004201680672268907
kill,killer,0.4389842748641968,0.0035714285714285713
insect,creature,0.4879720211029053,0.01090909090909091
dilemma,crisis,0.4330045282840729,0.0036496350364963502
wait,procrastinate,0.45475897192955017,0.003816793893129771
appreciate,respect,0.4087972939014435,0.0036496350364963502
debris,remnants,0.45621582865715027,0.0036231884057971015
number,list,0.41290050745010376,0.014705882352941176
monument,park,0.45399171113967896,0.018050541516245487
submit,apply,0.45610836148262024,0.01282051282051282
associated,connection,0.4270917475223541,0.00847457627118644
community,organization,0.43298447132110596,0.0034965034965034965
drunk,soused,0.48990073800086975,0.0036363636363636364
teenage,mother,0.43229806423187256,0.003745318352059925
magnetic,metallic,0.4310849606990814,0.0035087719298245615
uncomfortable,painful,0.4565151333808899,0.01838235294117647
contribution,participation,0.4229763150215149,0.021352313167259787
machine,contraption,0.4103618264198303,0.006993006993006993
biography,nonfiction,0.47499457001686096,0.0038314176245210726
bull,cow,0.44606080651283264,0.13978494623655913
attack,strike,0.41662970185279846,0.014285714285714285
quite,not,0.4771738350391388,0.02032520325203252
heart,cardiovascular,0.4282006323337555,0.0034602076124567475
silly,fun,0.4962257444858551,0.03873239436619718
fabric,textile,0.4203934967517853,0.01056338028169014
blame,excuse,0.43205034732818604,0.007751937984496124
fascinating,intrigue,0.41504862904548645,0.007246376811594203
faith,spiritual,0.4024704098701477,0.010380622837370242
bonus,payday,0.4358195662498474,0.0035714285714285713
deem,decide,0.4488372206687927,0.047619047619047616
business,entrepreneur,0.43511754274368286,0.007042253521126761
clearly,simply,0.4971567392349243,0.00392156862745098
garbage,smelly,0.41850629448890686,0.03676470588235294
lovely,gentle,0.44471976161003113,0.0035335689045936395
cool,pleasant,0.4069260358810425,0.0035587188612099642
reception,gala,0.44139036536216736,0.0035335689045936395
college,education,0.4349547028541565,0.06993006993006994
blessing,boon,0.416715532541275,0.007220216606498195
parish,parsonage,0.44607964158058167,0.004
manager,head,0.4168878197669983,0.003937007874015748
hurt,hit,0.46132737398147583,0.0034965034965034965
destruction,catastrophe,0.4964500963687897,0.0035842293906810036
independence,independent,0.407866507768631,0.003816793893129771
genius,eccentric,0.4129118025302887,0.0036101083032490976
theology,catholic,0.463689386844635,0.00398406374501992
interested,enthusiastic,0.4063049554824829,0.007722007722007722
really,big,0.4016246199607849,0.007782101167315175
somewhat,perhaps,0.4660116136074066,0.014084507042253521
plain,bland,0.43413010239601135,0.038461538461538464
proposal,idea,0.48230382800102234,0.05263157894736842
intend,wish,0.42308488488197327,0.004201680672268907
target,bullseye,0.42701494693756104,0.10108303249097472
lawyer,client,0.42395469546318054,0.007017543859649123
marine,mammals,0.4148300290107727,0.003472222222222222
custom,tailored,0.4761311411857605,0.011320754716981131
league,sport,0.40027856826782227,0.025547445255474453
crowded,busy,0.4070855677127838,0.06474820143884892
